pop	sample_set	country	year	location	species_gambiae_coluzzii	latitude	longitude	aim_fraction_colu	aim_fraction_arab	counts	chrom	sample_size	independent_comparisons	overall_r^2	expected_r^2	Ne_estimate	Parametric_CI_lower	Parametric_CI_upper	Jackknife_CI_lower	Jackknife_CI_upper
AG1000G-GQ.Bioko.2002.gambiae	AG1000G-GQ	Equatorial Guinea	2002	Bioko	gambiae	3.7	8.700000000000001	0.03980000000000001	0.0020000000000000005	10	3R	10.0	50004999	0.130993	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GQ.Bioko.2002.gambiae	AG1000G-GQ	Equatorial Guinea	2002	Bioko	gambiae	3.7	8.700000000000001	0.03980000000000001	0.0020000000000000005	10	X	10.0	8191128	0.121698	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.gambiae	AG1000G-GW	Guinea-Bissau	2010	Antula	gambiae	11.890999999999995	-15.581999999999995	0.10166666666666667	0.005533333333333334	15	2L	15.0	49138741	0.081178	0.082000	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.gambiae	AG1000G-GW	Guinea-Bissau	2010	Antula	gambiae	11.890999999999995	-15.581999999999995	0.10166666666666667	0.005533333333333334	15	2R	15.0	48496476	0.081157	0.082000	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.gambiae	AG1000G-GW	Guinea-Bissau	2010	Antula	gambiae	11.890999999999995	-15.581999999999995	0.10166666666666667	0.005533333333333334	15	3L	15.0	48881328	0.080779	0.082000	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.gambiae	AG1000G-GW	Guinea-Bissau	2010	Antula	gambiae	11.890999999999995	-15.581999999999995	0.10166666666666667	0.005533333333333334	15	3R	15.0	49009948	0.080338	0.082000	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.gambiae	AG1000G-GW	Guinea-Bissau	2010	Antula	gambiae	11.890999999999995	-15.581999999999995	0.10166666666666667	0.005533333333333334	15	X	15.0	49039656	0.079239	0.082000	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Antula	intermediate	11.891000000000005	-15.581999999999995	0.2855777777777777	0.006022222222222225	45	2L	45.0	45816376	0.025041	0.023798	266.1	263.9	268.3	176.0	520.7
AG1000G-GW.Antula.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Antula	intermediate	11.891000000000005	-15.581999999999995	0.2855777777777777	0.006022222222222225	45	2R	45.0	44372909	0.023892	0.023798	3522.4	3187.0	3936.2	1643.6	Infinite
AG1000G-GW.Antula.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Antula	intermediate	11.891000000000005	-15.581999999999995	0.2855777777777777	0.006022222222222225	45	3L	45.0	47117778	0.023813	0.023798	21164.8	13138.2	54326.1	1953.6	Infinite
AG1000G-GW.Antula.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Antula	intermediate	11.891000000000005	-15.581999999999995	0.2855777777777777	0.006022222222222225	45	3R	45.0	46991663	0.023758	0.023798	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Antula.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Antula	intermediate	11.891000000000005	-15.581999999999995	0.2855777777777777	0.006022222222222225	45	X	45.0	46759283	0.023702	0.023798	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Safim.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Safim	intermediate	11.956999999999995	-15.649000000000001	0.1881111111111111	0.0060370370370370395	27	2L	27.0	47838870	0.042306	0.041483	372.4	364.9	380.3	222.3	1089.7
AG1000G-GW.Safim.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Safim	intermediate	11.956999999999995	-15.649000000000001	0.1881111111111111	0.0060370370370370395	27	2R	27.0	46517834	0.041536	0.041483	5776.5	4386.3	8453.8	2870.4	Infinite
AG1000G-GW.Safim.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Safim	intermediate	11.956999999999995	-15.649000000000001	0.1881111111111111	0.0060370370370370395	27	3L	27.0	47985706	0.041344	0.041483	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Safim.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Safim	intermediate	11.956999999999995	-15.649000000000001	0.1881111111111111	0.0060370370370370395	27	3R	27.0	48132765	0.041295	0.041483	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-GW.Safim.2010.intermediate	AG1000G-GW	Guinea-Bissau	2010	Safim	intermediate	11.956999999999995	-15.649000000000001	0.1881111111111111	0.0060370370370370395	27	X	27.0	47985706	0.040813	0.041483	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2000.gambiae	AG1000G-KE	Kenya	2000	Kilifi	gambiae	-3.511000000000001	39.909	0.03815789473684211	0.002315789473684211	19	2L	19.0	47848649	0.065060	0.061836	93.8	93.0	94.6	59.9	200.4
AG1000G-KE.Kilifi.2000.gambiae	AG1000G-KE	Kenya	2000	Kilifi	gambiae	-3.511000000000001	39.909	0.03815789473684211	0.002315789473684211	19	2R	19.0	48093528	0.061596	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2000.gambiae	AG1000G-KE	Kenya	2000	Kilifi	gambiae	-3.511000000000001	39.909	0.03815789473684211	0.002315789473684211	19	3L	19.0	48093526	0.061647	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2000.gambiae	AG1000G-KE	Kenya	2000	Kilifi	gambiae	-3.511000000000001	39.909	0.03815789473684211	0.002315789473684211	19	3R	19.0	48270225	0.061282	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2000.gambiae	AG1000G-KE	Kenya	2000	Kilifi	gambiae	-3.511000000000001	39.909	0.03815789473684211	0.002315789473684211	19	X	19.0	14292530	0.059588	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.arabiensis	AG1000G-KE	Kenya	2012	Kilifi	arabiensis	-3.511	39.909	0.45519999999999994	0.7423	10	2L	10.0	50045005	0.122995	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.arabiensis	AG1000G-KE	Kenya	2012	Kilifi	arabiensis	-3.511	39.909	0.45519999999999994	0.7423	10	2R	10.0	50025000	0.125041	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.arabiensis	AG1000G-KE	Kenya	2012	Kilifi	arabiensis	-3.511	39.909	0.45519999999999994	0.7423	10	3L	10.0	50025000	0.120150	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.arabiensis	AG1000G-KE	Kenya	2012	Kilifi	arabiensis	-3.511	39.909	0.45519999999999994	0.7423	10	3R	10.0	50014999	0.116373	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.arabiensis	AG1000G-KE	Kenya	2012	Kilifi	arabiensis	-3.511	39.909	0.45519999999999994	0.7423	10	X	10.0	7233305	0.069114	0.136900	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.gambiae	AG1000G-KE	Kenya	2012	Kilifi	gambiae	-3.5109999999999997	39.909	0.09799999999999999	0.0035555555555555557	9	2L	9.0	10720764	0.183867	0.157393	9.6	9.5	9.7	3.2	36.2
AG1000G-KE.Kilifi.2012.gambiae	AG1000G-KE	Kenya	2012	Kilifi	gambiae	-3.5109999999999997	39.909	0.09799999999999999	0.0035555555555555557	9	2R	9.0	16770732	0.159439	0.157393	148.8	141.2	157.1	17.3	Infinite
AG1000G-KE.Kilifi.2012.gambiae	AG1000G-KE	Kenya	2012	Kilifi	gambiae	-3.5109999999999997	39.909	0.09799999999999999	0.0035555555555555557	9	3L	9.0	8675691	0.156461	0.157393	Infinite	Infinite	Infinite	26.6	Infinite
AG1000G-KE.Kilifi.2012.gambiae	AG1000G-KE	Kenya	2012	Kilifi	gambiae	-3.5109999999999997	39.909	0.09799999999999999	0.0035555555555555557	9	3R	9.0	16470928	0.149664	0.157393	Infinite	Infinite	Infinite	325.7	Infinite
AG1000G-KE.Kilifi.2012.gambiae	AG1000G-KE	Kenya	2012	Kilifi	gambiae	-3.5109999999999997	39.909	0.09799999999999999	0.0035555555555555557	9	X	9.0	1007490	0.097614	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-KE.Kilifi.2012.intermediate	AG1000G-KE	Kenya	2012	Kilifi	intermediate	-3.5109999999999983	39.90900000000004	0.2150666666666667	0.003866666666666669	45	2L	45.0	3971967	0.101872	0.023798	2.1	2.1	2.1	1.5	3.0
AG1000G-KE.Kilifi.2012.intermediate	AG1000G-KE	Kenya	2012	Kilifi	intermediate	-3.5109999999999983	39.90900000000004	0.2150666666666667	0.003866666666666669	45	2R	45.0	7367024	0.055320	0.023798	7.8	7.7	7.8	5.4	10.3
AG1000G-KE.Kilifi.2012.intermediate	AG1000G-KE	Kenya	2012	Kilifi	intermediate	-3.5109999999999983	39.90900000000004	0.2150666666666667	0.003866666666666669	45	3L	45.0	4456596	0.074478	0.023798	3.3	3.3	3.3	2.7	4.0
AG1000G-KE.Kilifi.2012.intermediate	AG1000G-KE	Kenya	2012	Kilifi	intermediate	-3.5109999999999983	39.90900000000004	0.2150666666666667	0.003866666666666669	45	3R	45.0	8443975	0.059207	0.023798	6.3	6.3	6.4	4.1	8.0
AG1000G-KE.Kilifi.2012.intermediate	AG1000G-KE	Kenya	2012	Kilifi	intermediate	-3.5109999999999983	39.90900000000004	0.2150666666666667	0.003866666666666669	45	X	45.0	414502	0.035498	0.023798	26.2	25.9	26.6	20.5	34.4
AG1000G-ML-A.Kababougou.2014.coluzzii	AG1000G-ML-A	Mali	2014	Kababougou	coluzzii	12.89	-8.150000000000002	0.98075	0.0020000000000000005	12	2L	12.0	45787665	0.105856	0.108217	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.coluzzii	AG1000G-ML-A	Mali	2014	Kababougou	coluzzii	12.89	-8.150000000000002	0.98075	0.0020000000000000005	12	2R	12.0	48457089	0.105909	0.108217	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.coluzzii	AG1000G-ML-A	Mali	2014	Kababougou	coluzzii	12.89	-8.150000000000002	0.98075	0.0020000000000000005	12	3L	12.0	48565440	0.105223	0.108217	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.coluzzii	AG1000G-ML-A	Mali	2014	Kababougou	coluzzii	12.89	-8.150000000000002	0.98075	0.0020000000000000005	12	3R	12.0	48516175	0.105395	0.108217	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.coluzzii	AG1000G-ML-A	Mali	2014	Kababougou	coluzzii	12.89	-8.150000000000002	0.98075	0.0020000000000000005	12	X	12.0	48644316	0.103438	0.108217	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.gambiae	AG1000G-ML-A	Mali	2014	Kababougou	gambiae	12.889999999999992	-8.150000000000004	0.02814285714285716	0.0020000000000000013	28	2L	28.0	46643309	0.040329	0.039856	650.2	628.4	673.6	418.5	1434.6
AG1000G-ML-A.Kababougou.2014.gambiae	AG1000G-ML-A	Mali	2014	Kababougou	gambiae	12.889999999999992	-8.150000000000004	0.02814285714285716	0.0020000000000000013	28	2R	28.0	47166328	0.039882	0.039856	11927.6	7345.5	31663.6	1376.6	Infinite
AG1000G-ML-A.Kababougou.2014.gambiae	AG1000G-ML-A	Mali	2014	Kababougou	gambiae	12.889999999999992	-8.150000000000004	0.02814285714285716	0.0020000000000000013	28	3L	28.0	47946528	0.039643	0.039856	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.gambiae	AG1000G-ML-A	Mali	2014	Kababougou	gambiae	12.889999999999992	-8.150000000000004	0.02814285714285716	0.0020000000000000013	28	3R	28.0	48093527	0.039690	0.039856	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Kababougou.2014.gambiae	AG1000G-ML-A	Mali	2014	Kababougou	gambiae	12.889999999999992	-8.150000000000004	0.02814285714285716	0.0020000000000000013	28	X	28.0	47020747	0.039704	0.039856	Infinite	Infinite	Infinite	16968.4	Infinite
AG1000G-ML-A.Ouassorola.2014.coluzzii	AG1000G-ML-A	Mali	2014	Ouassorola	coluzzii	12.900000000000002	-8.159999999999998	0.9733333333333333	0.002	9	2L	9.0	50025000	0.146630	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Ouassorola.2014.coluzzii	AG1000G-ML-A	Mali	2014	Ouassorola	coluzzii	12.900000000000002	-8.159999999999998	0.9733333333333333	0.002	9	2R	9.0	50025000	0.148080	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Ouassorola.2014.coluzzii	AG1000G-ML-A	Mali	2014	Ouassorola	coluzzii	12.900000000000002	-8.159999999999998	0.9733333333333333	0.002	9	3L	9.0	50014999	0.147008	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Ouassorola.2014.coluzzii	AG1000G-ML-A	Mali	2014	Ouassorola	coluzzii	12.900000000000002	-8.159999999999998	0.9733333333333333	0.002	9	3R	9.0	50004999	0.145900	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-A.Ouassorola.2014.coluzzii	AG1000G-ML-A	Mali	2014	Ouassorola	coluzzii	12.900000000000002	-8.159999999999998	0.9733333333333333	0.002	9	X	9.0	28023841	0.141285	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Bancoumana.2004.gambiae	AG1000G-ML-B	Mali	2004	Bancoumana	gambiae	12.200000000000001	-8.200000000000001	0.048999999999999995	0.002	9	2L	9.0	50014999	0.146320	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Bancoumana.2004.gambiae	AG1000G-ML-B	Mali	2004	Bancoumana	gambiae	12.200000000000001	-8.200000000000001	0.048999999999999995	0.002	9	2R	9.0	50004999	0.146431	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Bancoumana.2004.gambiae	AG1000G-ML-B	Mali	2004	Bancoumana	gambiae	12.200000000000001	-8.200000000000001	0.048999999999999995	0.002	9	3L	9.0	49995000	0.147274	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Bancoumana.2004.gambiae	AG1000G-ML-B	Mali	2004	Bancoumana	gambiae	12.200000000000001	-8.200000000000001	0.048999999999999995	0.002	9	3R	9.0	50004999	0.145595	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Bancoumana.2004.gambiae	AG1000G-ML-B	Mali	2004	Bancoumana	gambiae	12.200000000000001	-8.200000000000001	0.048999999999999995	0.002	9	X	9.0	35091252	0.139734	0.157393	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Douna.2004.coluzzii	AG1000G-ML-B	Mali	2004	Douna	coluzzii	13.210000000000006	-5.900000000000002	0.9815263157894739	0.0020526315789473693	19	2L	19.0	47711795	0.061477	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Douna.2004.coluzzii	AG1000G-ML-B	Mali	2004	Douna	coluzzii	13.210000000000006	-5.900000000000002	0.9815263157894739	0.0020526315789473693	19	2R	19.0	49148655	0.061509	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Douna.2004.coluzzii	AG1000G-ML-B	Mali	2004	Douna	coluzzii	13.210000000000006	-5.900000000000002	0.9815263157894739	0.0020526315789473693	19	3L	19.0	49466431	0.061416	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Douna.2004.coluzzii	AG1000G-ML-B	Mali	2004	Douna	coluzzii	13.210000000000006	-5.900000000000002	0.9815263157894739	0.0020526315789473693	19	3R	19.0	49307415	0.061316	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Douna.2004.coluzzii	AG1000G-ML-B	Mali	2004	Douna	coluzzii	13.210000000000006	-5.900000000000002	0.9815263157894739	0.0020526315789473693	19	X	19.0	49426653	0.061193	0.061836	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Kela.2004.gambiae	AG1000G-ML-B	Mali	2004	Kela	gambiae	11.879999999999997	-8.449999999999998	0.045000000000000005	0.0020000000000000013	23	2L	23.0	42342998	0.049538	0.049628	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Kela.2004.gambiae	AG1000G-ML-B	Mali	2004	Kela	gambiae	11.879999999999997	-8.449999999999998	0.045000000000000005	0.0020000000000000013	23	2R	23.0	45386626	0.049628	0.049628	Infinite	15334.6	Infinite	5024.3	Infinite
AG1000G-ML-B.Kela.2004.gambiae	AG1000G-ML-B	Mali	2004	Kela	gambiae	11.879999999999997	-8.449999999999998	0.045000000000000005	0.0020000000000000013	23	3L	23.0	46604684	0.049496	0.049628	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Kela.2004.gambiae	AG1000G-ML-B	Mali	2004	Kela	gambiae	11.879999999999997	-8.449999999999998	0.045000000000000005	0.0020000000000000013	23	3R	23.0	47001357	0.049443	0.049628	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-ML-B.Kela.2004.gambiae	AG1000G-ML-B	Mali	2004	Kela	gambiae	11.879999999999997	-8.449999999999998	0.045000000000000005	0.0020000000000000013	23	X	23.0	46440702	0.048416	0.049628	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-MW.Chikhwawa.2015.arabiensis	AG1000G-MW	Malawi	2015	Chikhwawa	arabiensis	-15.932999999999996	34.75500000000003	0.45529268292682923	0.7450975609756099	41	2L	41.0	39139113	0.025702	0.026288	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-MW.Chikhwawa.2015.arabiensis	AG1000G-MW	Malawi	2015	Chikhwawa	arabiensis	-15.932999999999996	34.75500000000003	0.45529268292682923	0.7450975609756099	41	2R	41.0	41555274	0.026267	0.026288	Infinite	Infinite	Infinite	1285.0	Infinite
AG1000G-MW.Chikhwawa.2015.arabiensis	AG1000G-MW	Malawi	2015	Chikhwawa	arabiensis	-15.932999999999996	34.75500000000003	0.45529268292682923	0.7450975609756099	41	3L	41.0	42168325	0.025571	0.026288	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-MW.Chikhwawa.2015.arabiensis	AG1000G-MW	Malawi	2015	Chikhwawa	arabiensis	-15.932999999999996	34.75500000000003	0.45529268292682923	0.7450975609756099	41	3R	41.0	41336760	0.025509	0.026288	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-MW.Chikhwawa.2015.arabiensis	AG1000G-MW	Malawi	2015	Chikhwawa	arabiensis	-15.932999999999996	34.75500000000003	0.45529268292682923	0.7450975609756099	41	X	41.0	40603557	0.021818	0.026288	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-MZ.Furvela.2004.gambiae	AG1000G-MZ	Mozambique	2004	Furvela	gambiae	-23.715999999999962	35.298999999999985	0.041225352112676035	0.0022957746478873254	71	2L	71.0	37918969	0.022204	0.014717	42.3	42.3	42.4	32.5	56.9
AG1000G-MZ.Furvela.2004.gambiae	AG1000G-MZ	Mozambique	2004	Furvela	gambiae	-23.715999999999962	35.298999999999985	0.041225352112676035	0.0022957746478873254	71	2R	71.0	39538268	0.014903	0.014717	1791.0	1729.8	1856.7	1472.7	2282.1
AG1000G-MZ.Furvela.2004.gambiae	AG1000G-MZ	Mozambique	2004	Furvela	gambiae	-23.715999999999962	35.298999999999985	0.041225352112676035	0.0022957746478873254	71	3L	71.0	39263078	0.014962	0.014717	1363.0	1327.0	1401.0	1050.7	1933.0
AG1000G-MZ.Furvela.2004.gambiae	AG1000G-MZ	Mozambique	2004	Furvela	gambiae	-23.715999999999962	35.298999999999985	0.041225352112676035	0.0022957746478873254	71	3R	71.0	39609439	0.014911	0.014717	1718.5	1662.0	1778.8	1287.3	2574.5
AG1000G-MZ.Furvela.2004.gambiae	AG1000G-MZ	Mozambique	2004	Furvela	gambiae	-23.715999999999962	35.298999999999985	0.041225352112676035	0.0022957746478873254	71	X	71.0	21291073	0.014110	0.014717	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Moshi.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Moshi	arabiensis	-3.482	37.308	0.45767500000000005	0.7502500000000001	40	2L	40.0	40351607	0.026359	0.026994	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Moshi.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Moshi	arabiensis	-3.482	37.308	0.45767500000000005	0.7502500000000001	40	2R	40.0	41673861	0.026708	0.026994	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Moshi.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Moshi	arabiensis	-3.482	37.308	0.45767500000000005	0.7502500000000001	40	3L	40.0	42869159	0.026325	0.026994	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Moshi.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Moshi	arabiensis	-3.482	37.308	0.45767500000000005	0.7502500000000001	40	3R	40.0	41637356	0.026401	0.026994	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Moshi.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Moshi	arabiensis	-3.482	37.308	0.45767500000000005	0.7502500000000001	40	X	40.0	42647223	0.022519	0.026994	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Muheza.2013.gambiae	AG1000G-TZ	Tanzania	2013	Muheza	gambiae	-4.939999999999999	38.948000000000015	0.04563888888888889	0.004166666666666669	36	2L	36.0	42536470	0.038236	0.030239	39.5	39.4	39.6	24.0	80.4
AG1000G-TZ.Muheza.2013.gambiae	AG1000G-TZ	Tanzania	2013	Muheza	gambiae	-4.939999999999999	38.948000000000015	0.04563888888888889	0.004166666666666669	36	2R	36.0	44156497	0.033588	0.030239	97.4	97.0	97.9	42.8	Infinite
AG1000G-TZ.Muheza.2013.gambiae	AG1000G-TZ	Tanzania	2013	Muheza	gambiae	-4.939999999999999	38.948000000000015	0.04563888888888889	0.004166666666666669	36	3L	36.0	45720700	0.033081	0.030239	115.2	114.6	115.8	50.4	Infinite
AG1000G-TZ.Muheza.2013.gambiae	AG1000G-TZ	Tanzania	2013	Muheza	gambiae	-4.939999999999999	38.948000000000015	0.04563888888888889	0.004166666666666669	36	3R	36.0	44816772	0.032607	0.030239	138.7	137.9	139.5	59.1	Infinite
AG1000G-TZ.Muheza.2013.gambiae	AG1000G-TZ	Tanzania	2013	Muheza	gambiae	-4.939999999999999	38.948000000000015	0.04563888888888889	0.004166666666666669	36	X	36.0	30322575	0.033577	0.030239	97.7	97.2	98.2	32.6	Infinite
AG1000G-TZ.Muleba.2015.arabiensis	AG1000G-TZ	Tanzania	2015	Muleba	arabiensis	-1.9619999999999957	31.650999999999925	0.45589781021897857	0.7450000000000004	137	2L	137.0	36410282	0.007443	0.007469	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Muleba.2015.arabiensis	AG1000G-TZ	Tanzania	2015	Muleba	arabiensis	-1.9619999999999957	31.650999999999925	0.45589781021897857	0.7450000000000004	137	2R	137.0	39068355	0.007525	0.007469	5932.2	5599.3	6306.9	3650.2	15633.5
AG1000G-TZ.Muleba.2015.arabiensis	AG1000G-TZ	Tanzania	2015	Muleba	arabiensis	-1.9619999999999957	31.650999999999925	0.45589781021897857	0.7450000000000004	137	3L	137.0	40037808	0.007446	0.007469	Infinite	Infinite	Infinite	26702.9	Infinite
AG1000G-TZ.Muleba.2015.arabiensis	AG1000G-TZ	Tanzania	2015	Muleba	arabiensis	-1.9619999999999957	31.650999999999925	0.45589781021897857	0.7450000000000004	137	3R	137.0	38119514	0.009606	0.007469	153.9	153.6	154.2	117.7	213.1
AG1000G-TZ.Muleba.2015.arabiensis	AG1000G-TZ	Tanzania	2015	Muleba	arabiensis	-1.9619999999999957	31.650999999999925	0.45589781021897857	0.7450000000000004	137	X	137.0	35494508	0.006929	0.007469	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Muleba.2015.gambiae	AG1000G-TZ	Tanzania	2015	Muleba	gambiae	-1.9620000000000015	31.650999999999982	0.036250000000000004	0.007531250000000003	32	2L	32.0	44769450	0.036442	0.034365	158.4	157.3	159.6	94.9	420.7
AG1000G-TZ.Muleba.2015.gambiae	AG1000G-TZ	Tanzania	2015	Muleba	gambiae	-1.9620000000000015	31.650999999999982	0.036250000000000004	0.007531250000000003	32	2R	32.0	46633651	0.034393	0.034365	12088.3	8023.6	24479.0	4632.7	Infinite
AG1000G-TZ.Muleba.2015.gambiae	AG1000G-TZ	Tanzania	2015	Muleba	gambiae	-1.9620000000000015	31.650999999999982	0.036250000000000004	0.007531250000000003	32	3L	32.0	47020752	0.034356	0.034365	Infinite	77201.1	Infinite	19027.8	Infinite
AG1000G-TZ.Muleba.2015.gambiae	AG1000G-TZ	Tanzania	2015	Muleba	gambiae	-1.9620000000000015	31.650999999999982	0.036250000000000004	0.007531250000000003	32	3R	32.0	47098362	0.034196	0.034365	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Muleba.2015.gambiae	AG1000G-TZ	Tanzania	2015	Muleba	gambiae	-1.9620000000000015	31.650999999999982	0.036250000000000004	0.007531250000000003	32	X	32.0	44731611	0.034864	0.034365	665.7	646.9	685.6	343.5	7747.0
AG1000G-TZ.Tarime.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Tarime	arabiensis	-1.430999999999999	34.19900000000002	0.45599999999999996	0.746	47	2L	47.0	40558510	0.022383	0.022721	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Tarime.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Tarime	arabiensis	-1.430999999999999	34.19900000000002	0.45599999999999996	0.746	47	2R	47.0	42721131	0.022552	0.022721	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-TZ.Tarime.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Tarime	arabiensis	-1.430999999999999	34.19900000000002	0.45599999999999996	0.746	47	3L	47.0	42573367	0.022729	0.022721	40306.1	18588.9	Infinite	278.8	Infinite
AG1000G-TZ.Tarime.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Tarime	arabiensis	-1.430999999999999	34.19900000000002	0.45599999999999996	0.746	47	3R	47.0	41619100	0.023957	0.022721	267.6	265.4	269.9	132.5	3931.3
AG1000G-TZ.Tarime.2012.arabiensis	AG1000G-TZ	Tanzania	2012	Tarime	arabiensis	-1.430999999999999	34.19900000000002	0.45599999999999996	0.746	47	X	47.0	41948210	0.020091	0.022721	Infinite	Infinite	Infinite	Infinite	Infinite
AG1000G-UG.Kihihi.2012.gambiae	AG1000G-UG	Uganda	2012	Kihihi	gambiae	-0.7509999999999996	29.70100000000002	0.028252631578947345	0.0024631578947368437	95	2L	95.0	42952539	0.013839	0.010880	110.6	110.3	110.8	84.2	153.8
AG1000G-UG.Kihihi.2012.gambiae	AG1000G-UG	Uganda	2012	Kihihi	gambiae	-0.7509999999999996	29.70100000000002	0.028252631578947345	0.0024631578947368437	95	2R	95.0	45224801	0.010965	0.010880	3888.6	3693.6	4105.3	3054.4	5342.6
